,player_id_otc,Team,team_id,Position,Role,Years,date_signed,year_signed,start_year,Total,APY,Guarantee,GPY,GP,total_guarantees,vested_guarantees,signing_bonus,option_bonus,roster_bonus,pergame_bonus,workout_bonus,incentives,FA,Status,contract_type,Accrued,height,weight,DOB,college,original_team_id,draft_year,draft_round,draft_pick,Notes,nfl_player_id,Name,season,player_id_pff,player,pos,overall,overall_rk,pass,run,receiving,passblock,runblock,passrush,rundefense,coverage,discipline,pass_snaps,receiving_snaps,passblock_snaps,run_snaps,runblock_snaps,rundefense_snaps,passrush_snaps,coverage_snaps,total_snaps,games
2103,1095,Bears,21,34DT,Defense,1,42816.0,2017,2017,980000,980000,180000,180000,18.4%,180000,0,80000,0,0,0,0,0,2018,Active,UFA,2010,6-3,290.0,1987-03-30 00:00:00,East Carolina University,23,2010,7,230,,2508068,CJ Wilson,,,,,,,,,,,,,,,,,,,,,,,,,
2104,80,Seahawks,32,ILB,Defense,1,42821.0,2017,2017,1550000,1550000,500000,500000,32.3%,500000,0,500000,0,0,500000,0,450000,2018,Active,UFA,2013,6-0,240.0,1986-12-07 00:00:00,Washburn,31,2011,0,0,,2532331,Michael Wilhoite,2015.0,6989.0,Michael Wilhoite,LB,35.5,90,\N,\N,\N,\N,\N,53.9,47.1,35.3,83.5,0.0,0.0,0.0,0.0,0.0,304.0,33.0,287.0,624.0,12.0
2105,660,Saints,27,CB,Defense,1,42817.0,2017,2017,900000,900000,200000,200000,22.2%,200000,0,125000,0,0,0,0,300000,2018,Active,UFA,2012,5-10,199.0,1990-02-03 00:00:00,SMU,16,2011,0,0,"Sterling Moore signed a 1 year contract with the Bills on April 5, 2016. We are estimating that Moore received an $80,000 signing bonus.",2531177,Sterling Moore,2015.0,6871.0,Sterling Moore,CB,68.0,69,\N,\N,\N,\N,\N,63.7,75,64.6,83.5,0.0,0.0,0.0,0.0,0.0,316.0,8.0,404.0,728.0,16.0
2106,2516,Seahawks,32,S,Defense,1,42817.0,2017,2017,1800000,1800000,750000,750000,41.7%,750000,0,750000,0,0,250000,0,200000,2018,Active,UFA,2013,6-1,209.0,1990-11-15 00:00:00,Kansas,14,2013,0,0,,2539243,Bradley McDougald,2015.0,8220.0,Bradley McDougald,S,67.8,66,\N,\N,\N,\N,\N,57.9,64.7,64.6,88.6,0.0,0.0,0.0,0.0,0.0,401.0,10.0,508.0,919.0,16.0
2107,5111,Dolphins,3,LT,Offense,2,42816.0,2017,2017,1020000,510000,0,0,0.0%,0,0,0,0,0,0,0,0,2019E,Active,SFA,2016,6-6,305.0,1992-11-12 00:00:00,Auburn,27,2016,0,0,,2556837,Avery Young,,,,,,,,,,,,,,,,,,,,,,,,,
2108,1146,Cowboys,18,RT,Offense,1,42821.0,2017,2017,2000000,2000000,250000,250000,12.5%,250000,0,250000,0,0,300000,450000,500000,2018,Active,UFA,2011,6-5,339.0,1989-01-17 00:00:00,New Mexico,26,2011,0,0,"Byron Bell signed a one year, $2 million contract with the Cowboys on March 27, 2017. According to Todd Archer of ESPN, <a href=\""http://www.espn.com/blog/dallas-cowboys/post/_/id/4758914/byron-bell-can-earn-an-extra-500000-as-a-starter-on-cowboys-line\"">Bell received $250,000 to sign and has $300,000 in per game bonuses in his contract.</a> Another $500,000 in playtime incentives are also available.",0,Byron Bell,2015.0,6848.0,Byron Bell,T,67.4,44,\N,\N,\N,74.6,46.5,\N,\N,\N,81.5,0.0,0.0,665.0,0.0,372.0,0.0,0.0,0.0,1037.0,16.0
2109,3153,Panthers,26,QB,Offense,1,42818.0,2017,2017,465000,465000,0,0,0,0,0,0,0,0,0,0,0,2018E,Active,SFA,2017,6-4,221.0,1991-07-01 00:00:00,SMU,30,2014,6,214,,0,Garrett Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,
2110,1971,Packers,23,34DE,Defense,1,42818.0,2017,2017,2000000,2000000,250000,250000,12.5%,250000,0,250000,0,0,400000,100000,1000000,2018,Active,SFA,2009,6-3,297.0,1986-11-23 00:00:00,LSU,31,2009,7,244,"Ricky Jean-Francois signed a one year, $2 million contract with the Packers. According to Bob McGinn<a href=\""https://twitter.com/BobMcGinn/status/846725246656954369?ref_src=twsrc%5Etfw&amp;ref_url=http%3A%2F%2Fpackerswire.usatoday.com%2F2017%2F03%2F28%2Fcontract-details-emerge-for-ricky-jean-francois-packers%2F\""> the contract contains a $250,000 signing bonus</a>. Another $400,000 is available on a per game basis.",79583,Ricky Jean-Francois,2015.0,5168.0,Ricky Jean-Francois,DI,77.0,47,\N,\N,\N,\N,\N,66.2,77,60,32.4,0.0,0.0,0.0,0.0,0.0,198.0,229.0,0.0,427.0,17.0
2111,3259,Browns,6,43DE,Defense,1,42822.0,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,6-3,308.0,1991-04-12 00:00:00,Ashland,5,2014,0,0,,0,Jamie Meder,2015.0,8940.0,Jamie Meder,DI,74.5,65,\N,\N,\N,\N,\N,72.8,51.7,60.2,83.4,0.0,0.0,0.0,0.0,0.0,225.0,166.0,1.0,392.0,16.0
2112,1854,Falcons,25,C,Offense,1,42824.0,2017,2017,690000,690000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,6-5,308.0,1988-04-06 00:00:00,Air Force,13,2010,0,0,"Ben Garland signed a one year contract worth $420,000 with the Denver Broncos on February 4, 2014.",0,Ben Garland,2014.0,5839.0,Ben Garland,G,50.6,\N,60,60,60,48.5,48.8,60,60,60,64.6,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,47.0,6.0
2113,5483,Colts,10,WR,Offense,2,42901.0,2017,2017,1020000,510000,0,0,0.0%,0,0,0,0,0,0,0,0,2019E,Active,SFA,2016,6-0,185.0,1991-01-20 00:00:00,Lindenwood University,23,2016,0,0,,2557440,Harvey Binford,,,,,,,,,,,,,,,,,,,,,,,,,
2114,759,Saints,27,TE,Offense,1,42823.0,2017,2017,980000,980000,80000,80000,8.2%,80000,0,80000,0,0,0,0,0,2018,Active,UFA,2009,6-5,251.0,1987-06-11 00:00:00,Virginia,18,2009,6,208,,71435,John Phillips,2015.0,5132.0,John Phillips,TE,65.6,\N,\N,\N,67.5,63,45.6,\N,\N,\N,75.2,0.0,84.0,19.0,0.0,139.0,0.0,0.0,0.0,242.0,15.0
2115,1315,Eagles,19,43DE,Defense,2,42825.0,2017,2017,4500000,2250000,500000,250000,11.1%,500000,0,500000,0,500000,1500000,0,1500000,2019,Active,UFA,2008,6-3,268.0,1985-03-28 00:00:00,Virginia,30,2008,1,2,"Chris Long signed a two year, $4.5 million contract with the Eagles on March 31, 2017. Long received a $500,000 signing bonus as part of the contract. Long\'s contract contains three voidable contract years for the purpose of cap proration. There are two sets of per game roster bonuses in his contract and if he is on the roster on the 5th day of the 2018 league year he will receive a $500,000 roster bonus. There are an additional $1.5 million in potential incentives.",276,Chris Long,2015.0,4316.0,Chris Long,ED,43.0,94,\N,\N,\N,\N,\N,45.9,44.2,60,88.8,0.0,0.0,0.0,0.0,0.0,177.0,314.0,0.0,491.0,12.0
2116,5283,Dolphins,3,WR,Offense,2,42894.0,2017,2017,1020000,510000,0,0,0.0%,0,0,0,0,0,0,0,0,2019e,Active,SFA,2016,6-5,222.0,1991-04-15 00:00:00,BYU,14,2016,0,0,,0,Mitch Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
2117,5576,Vikings,24,WR,Offense,1,42823.0,2017,2017,475000,475000,10000,10000,2.1%,10000,0,10000,0,0,0,0,0,2018E,Active,SFA,2017,6-7,252.0,1990-03-14 00:00:00,Grand Rapids Community College,0,2013,0,0,"Nick Truesdell signed a one year contract with the Vikings on March 30, 2017.  We are estimating that the contract is worth $475,000 and that Truesdell received a $10,000 signing bonus.",0,Nick Truesdell,,,,,,,,,,,,,,,,,,,,,,,,,
2118,1492,Saints,27,QB,Offense,1,42620.0,2016,2017,24250000,24250000,24250000,24250000,100.0%,24250000,0,30000000,0,0,0,0,0,2018V,Active,Extension,2001,6-0,209.0,1979-01-15 00:00:00,Purdue,15,2001,2,32,"Drew Brees signed a one year contract extension worth $24.25 million, all of which is guaranteed, on September 7, 2016 with the Saints. Brees, who had been scheduled to earn $20 million in 2016 will now earn $31.25 million, <a href=\""https://twitter.com/AndrewBrandt/status/773640532530720768\"">including a $30 million signing bonus per Andrew Brandt</a>. The contract contains three voidable contract years to prorate the signing bonus. The new contract reduces Brees cap number from $30 million to $17.25 million in 2016.  Brees has a no trade clause and can not be franchise tagged when his contract voids. If the contract voids and Brees is not extended the Saints will carry a dead money charge of $18 million in 2019 for Brees. The deadline for the void is the final day of the 2017 league year.",2504775,Drew Brees,2015.0,802.0,Drew Brees,QB,90.7,6,90.3,71.5,\N,\N,\N,\N,\N,\N,74.1,704.0,0.0,0.0,7.0,382.0,0.0,0.0,0.0,1093.0,15.0
2119,5577,Packers,23,LS,Special,3,42825.0,2017,2017,1665000,555000,0,0,0.0%,0,0,0,0,0,0,0,0,2020R,Active,SFA,2017,6-4,245.0,1992-12-01 00:00:00,James Madison,0,2016,0,0,,0,Derek Hart,,,,,,,,,,,,,,,,,,,,,,,,,
2120,5386,Redskins,20,LT,Offense,2,42831.0,2017,2017,1020000,510000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2016,6-8,320.0,1993-07-09 00:00:00,Buffalo,21,2016,0,0,,0,John Kling,,,,,,,,,,,,,,,,,,,,,,,,,
2121,3157,Ravens,5,WR,Offense,1,42831.0,2017,2017,1200000,1200000,250000,250000,20.8%,250000,0,250000,0,250000,0,0,800000,2018,Active,RFA,2015,5-9,192.0,1991-01-25 00:00:00,Wake Forest,5,2014,7,218,"Mike Campanaro signed a one year contract worth $1.2 million with the Ravens on April 6, 2017. According to Jeff Zrebiec, <a href=\""https://twitter.com/jeffzrebiecsun/status/850066972075331585\"">Campanaro received 1 $250,000 signing bonus and is eligible to earn a $250,000 roster bonus</a>. The contract can max out at $2 million based on incentives. Campanaro had been tendered by the Ravens at the $1.797 million level and the new contract opens up $597,000 in cap room.",2550163,Mike Campanaro,,,,,,,,,,,,,,,,,,,,,,,,,
2122,3803,49ers,31,RB,Offense,1,42829.0,2017,2017,1107000,1107000,300000,300000,27.1%,300000,0,150000,0,150000,0,32000,400000,2018,Active,UFA,2008,6-0,220.0,1986-05-23 00:00:00,University of Richmond,29,2008,5,149,"Tim Hightower signed a one year, $1.107 million contract with the 49ers on April 4, 2017. <a href=\""https://twitter.com/AaronWilson_NFL/status/850342367668441089\"">Hightower received $300,000 in guarantees including a $150,000 signing bonus </a>according to Aaron Wilson. Hightower can earn an additional $400,000 in performance based incentives.",4383,Tim Hightower,2015.0,4463.0,Tim Hightower,HB,77.1,12,\N,75,76.5,63.3,\N,\N,\N,\N,71.5,0.0,62.0,19.0,99.0,17.0,0.0,0.0,0.0,197.0,7.0
2123,4364,Rams,30,34OLB,Defense,1,42835.0,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,6-3,270.0,1991-09-21 00:00:00,Northwest Missouri State,30,2015,0,0,"Matt Longacre signed a three year contract with the Rams as an undrafted free agent in 2015 worth $1,579,000. He received a $4,000 signing bonus.",2553722,Matt Longacre,2015.0,9910.0,Matt Longacre,ED,76.1,\N,\N,\N,\N,\N,\N,66.9,79.6,60,82.2,0.0,0.0,0.0,0.0,0.0,67.0,73.0,0.0,140.0,5.0
2124,4362,Rams,30,34DE,Defense,1,42835.0,2017,2017,540000,540000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,ERFA,2015,6-1,290.0,1991-09-07 00:00:00,Iowa,30,2015,0,0,"Louis Trinca-Pasat signed a three year contract with the Rams as an undrafted free agent in 2015 worth $1,590,000. He received a $15,000 signing bonus.",0,Louis Trinca-Pasat,,,,,,,,,,,,,,,,,,,,,,,,,
2125,2835,Rams,30,34DT,Defense,1,42835.0,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,6-3,303.0,1991-04-20 00:00:00,Wyoming,31,2013,0,0,,2541634,Mike Purcell,2015.0,8530.0,Mike Purcell,DI,45.9,101,\N,\N,\N,\N,\N,46.3,68.8,60,84.3,0.0,0.0,0.0,0.0,0.0,164.0,130.0,0.0,294.0,8.0
2126,713,Dolphins,3,S,Defense,4,42804.0,2017,2018,48000000,12000000,19885000,4971250,41.4%,33000000,13115000,9000000,0,0,0,500000,0,2022,Active,Extension,2010,6-1,215.0,1988-02-25 00:00:00,Georgia,3,2010,5,163,"Reshad Jones signed a four year, $48 million contract extension with the Dolphins on March 9, 2017. Jones\' contract contains $33 million in guarantees including $19.885 million guaranteed at signing. Jones received a $9 million signing bonus and his 2017 and 2018 salaries are fully guaranteed. The balance of the guarantees, which are currently guaranteed for injury, will become fully guaranteed on the 3rd day of the 2018 and 2019 league years. The Dolphins created $4.295 million in cap room with the extension which reduced Jones\' 2017 cap charge from $8 million.  This is not a \""verified report\"" so if using any of the information contained here please credit and link back to this page at OTC.",496739,Reshad Jones,2015.0,5686.0,Reshad Jones,S,86.9,2,\N,\N,\N,\N,\N,70.7,92.8,72.9,69.1,0.0,0.0,0.0,0.0,0.0,531.0,25.0,598.0,1154.0,16.0
2127,2397,Panthers,26,WR,Offense,1,42806.0,2017,2017,1675000,1675000,325000,325000,19.4%,325000,0,325000,0,0,200000,50000,525000,2018,Active,SFA,2014,6-2,215.0,1989-02-27 00:00:00,Grand Valley State,23,2013,7,216,"Charles Johnson signed a one year contract with the Panthers.  We are estimating that his contract will contain a $1.675 million cap charge in 2017. As more information is known we will update. If using these numbers please know that this is not a \""verified report\"" so please link back to this page and credit OTC.",2541147,Charles Johnson,2015.0,3699.0,Charles Johnson,ED,77.9,38,\N,\N,\N,\N,\N,72.3,78.6,66.3,49.3,0.0,0.0,0.0,0.0,0.0,168.0,349.0,25.0,542.0,12.0
2128,5132,Bills,1,43DE,Defense,1,42832.0,2017,2017,465000,465000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2016,6-3,259.0,1993-04-24 00:00:00,Wyoming,13,2016,0,0,,0,Eddie Yarbrough,,,,,,,,,,,,,,,,,,,,,,,,,
2129,5578,Bills,1,43OLB,Defense,3,42832.0,2017,2017,1665000,555000,0,0,0.0%,0,0,0,0,0,0,0,0,2020R,Active,SFA,2017,6-2,220.0,1993-06-24 00:00:00,Harvard,0,2016,0,0,,0,Jacob Lindsey,,,,,,,,,,,,,,,,,,,,,,,,,
2130,5579,Bills,1,43DE,Defense,1,42832.0,2017,2017,465000,465000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2017,6-7,265.0,1991-03-16 00:00:00,Shippensburg University of Pennsylvania,19,2016,0,0,,0,Jake Metz,,,,,,,,,,,,,,,,,,,,,,,,,
2131,5580,Bills,1,RG,Offense,3,42832.0,2017,2017,1665000,555000,0,0,0.0%,0,0,0,0,0,0,0,0,2020R,Active,SFA,2017,6-4,300.0,1989-08-08 00:00:00,"University of Nevada, Reno",0,2012,0,0,,0,Jordan Mudge,,,,,,,,,,,,,,,,,,,,,,,,,
2132,5581,Bills,1,CB,Defense,3,42832.0,2017,2017,1665000,555000,0,0,0.0%,0,0,0,0,0,0,0,0,2020R,Active,SFA,2017,5-11,180.0,,University of Alabama,0,2016,0,0,,0,Bradley Sylve,,,,,,,,,,,,,,,,,,,,,,,,,
2133,5584,Seahawks,32,WR,Offense,1,42835.0,2017,2017,465000,465000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2017,5-9,178.0,1993-12-05 00:00:00,Louisiana State University,0,2016,0,0,,0,Cyril Grayson,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1718,Browns,6,CB,Defense,2,42872.0,2017,2017,6000000,3000000,2000000,1000000,33.3%,2000000,0,1250000,0,375000,500000,0,0,2019,Active,SFA,2009,6-0,193.0,1987-08-13 00:00:00,Rutgers,12,2009,6,203,"Jason McCourty signed a two year, $6 million contract with the Browns on May 17, 2017. McCourty received $2 million in guarantees, including a $1.25 million signing bonus. There are per game roster bonuses in each year of the contract. Please cite OTC and link back to this page if using this information.",89756,Jason McCourty,2015.0,5127.0,Jason McCourty,CB,39.1,\N,\N,\N,\N,\N,\N,59.9,76,38.6,76.6,0.0,0.0,0.0,0.0,0.0,97.0,1.0,120.0,218.0,4.0
2135,1915,Dolphins,3,S,Defense,1,42842.0,2017,2017,1797000,1797000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,RFA,2014,5-11,182.0,1989-03-17 00:00:00,Stanford,31,2012,0,0,"Michael Thomas signed a one year, $1.797 million contract with the Dolphins on April 17, 2017.  Thomas is a RFA and no portion of his contract is guaranteed.",2535687,Michael Thomas,2015.0,7279.0,Michael Thomas,S,74.7,50,\N,\N,\N,\N,\N,62.7,73.2,70.3,82.4,0.0,0.0,0.0,0.0,0.0,348.0,2.0,363.0,713.0,16.0
2136,3776,Raiders,16,43DE,Defense,1,42842.0,2017,2017,1797000,1797000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,RFA,2014,6-5,273.0,1990-07-15 00:00:00,Mississippi State,16,2014,0,0,"Denico Autry  signed a one year, $1.797 million contract with the Raiders  on April 17, 2017.  Autry is a RFA and no portion of his contract is guaranteed.",2550646,Denico Autry,2015.0,8982.0,Denico Autry,DI,76.0,58,\N,\N,\N,\N,\N,73,68.7,60.4,36.0,0.0,0.0,0.0,0.0,0.0,238.0,456.0,3.0,697.0,14.0
2137,2862,Buccaneers,28,QB,Offense,1,42842.0,2017,2017,1797000,1797000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,RFA,2013,6-5,206.0,1989-11-17 00:00:00,Tulane,27,2013,0,0,"Ryan Griffin signed a one year, $1.797 million contract with the Buccaneers on April 17, 2017. Griffin is a RFA and no portion of his contract is guaranteed.",2541316,Ryan Griffin,2015.0,7982.0,Ryan Griffin,TE,45.1,67,\N,\N,49.4,49.8,51.4,\N,\N,\N,30.2,0.0,257.0,10.0,0.0,134.0,0.0,0.0,0.0,401.0,10.0
2138,423,Bears,21,34OLB,Defense,1,42842.0,2017,2017,855000,855000,80000,80000,9.4%,80000,0,80000,0,0,0,0,0,2018,Active,UFA,2011,6-3,257.0,1988-09-06 00:00:00,Texas,29,2011,4,103,"Sam Acho signed a one year contract worth $855,000 with the Bears on April 17, 2017. We are estimating that Acho received a $80,000 signing bonus. Please note that this is not a \""verified report\"".  Please link back to this OTC page and credit OTC as a source if using this information.",2495101,Sam Acho,2015.0,6255.0,Sam Acho,ED,51.1,74,\N,\N,\N,\N,\N,48.2,70.7,70.4,42.7,0.0,0.0,0.0,0.0,0.0,251.0,109.0,97.0,457.0,15.0
2139,2581,Eagles,19,QB,Offense,1,42843.0,2017,2017,800000,800000,0,0,0.0%,0,0,0,0,0,0,25000,0,2018,Active,UFA,2013,6-1,210.0,1989-12-02 00:00:00,Penn State,16,2013,0,0,"Matt McGloin signed a one year contract with the Eagles on April 18, 2017. We are estimating that the contract is worth $800,000 and that McGloin will receive a $25,000 bonus.  If using our contract estimates for any publishing please link back to this page and credit OTC.",0,Matthew McGloin,2015.0,8374.0,Matthew McGloin,QB,45.9,\N,45.9,60,\N,\N,\N,\N,\N,\N,67.3,35.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,41.0,2.0
2140,2254,Panthers,26,43DT,Defense,5,42842.0,2017,2017,80500000,16100000,35000000,7000000,43.5%,45000000,10000000,20000000,0,2500000,0,2000000,0,2022,Active,Franchise,2013,6-3,310.0,1989-02-02 00:00:00,Purdue,26,2013,2,44,"Kawann Short signed a five year, $80.5 million contract with the Carolina Panthers on April 17, 2017. Short\'s contract contains $45 million in guarantees, $35 million of which are guaranteed at signing. The fully guaranteed portion of the contract includes a $20 million signing bonus, a $6 million base salary in 2017, and a partial guarantee in 2018. There are annual $500,000 workout bonuses starting in 2018 and offseason roster bonuses in 2020 and 2021. Short was the Panthers franchise player at the time of the new contract. The contract freed up $3.387 million in cap room for 2017.  If using this information please cite OTC as the source and link back to this page if using online and do not lump us in as a \""verified report\"".",2539296,Kawann Short,2015.0,7825.0,Kawann Short,DI,88.9,7,\N,\N,\N,\N,\N,85.7,82.9,61,38.1,0.0,0.0,0.0,0.0,0.0,299.0,607.0,6.0,912.0,19.0
2141,3775,Falcons,25,WR,Offense,1,42849.0,2017,2017,2746000,2746000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,RFA,2014,5-8,167.0,1991-02-17 00:00:00,Abilene Christian,6,2014,0,0,"Taylor Gabriel signed a one year $2.746 million contract with the Falcons on April 24, 2017. Gabriel is a restricted free agent and none of his contract is guaranteed.",2550617,Taylor Gabriel,2015.0,9002.0,Taylor Gabriel,WR,48.9,113,\N,60,48,\N,70.8,\N,\N,\N,82.8,0.0,294.0,0.0,0.0,118.0,0.0,0.0,0.0,412.0,13.0
2142,2057,Raiders,16,K,Special,1,42844.0,2017,2017,515000,515000,50000,50000,9.7%,50000,0,50000,0,0,0,0,0,2018E,Active,SFA,2014,5-10,182.0,1990-07-16 00:00:00,California,31,2012,0,0,"Giorgio Tavecchio signed a one year contract with the Raiders on April 19, 2017. We are estimating that he received a $50,000 signing bonus. Please credit OTC and link back to this page if using OTC as a source material.",0,Giorgio Tavecchio,,,,,,,,,,,,,,,,,,,,,,,,,
2143,402,Patriots,2,WR,Offense,1,42848.0,2017,2017,1700000,1700000,1350000,1350000,79.4%,1350000,0,100000,0,0,300000,50000,0,2018,Active,Other,2009,5-11,195.0,1985-11-02 00:00:00,Texas Tech,18,2008,0,0,"Danny Amendola renegotiated his contract with the Patriots on April 23, 2017. Amendola has been scheduled to earn $6.5 million and his new contract will pay him up to $1.7 million. <a href=\""http://www.espn.com/blog/new-england-patriots/post/_/id/4802755/patriots-gain-4-75-million-in-cap-space-with-danny-amendola-pay-cut\"">According to ESPN\'s Mike Reiss, Amendola\'s new contract has $1.35 million guaranteed, including a $100,000 signing bonus and his entire base salary. </a>Another $300,000 is available as per game roster bonuses. The move creates $4.75 million in 2017 cap space for the Patriots.",2649,Danny Amendola,2015.0,4717.0,Danny Amendola,WR,79.4,29,\N,61.1,79.3,\N,68.7,\N,\N,\N,30.9,0.0,518.0,0.0,2.0,163.0,0.0,0.0,0.0,683.0,16.0
2144,5099,Saints,27,CB,Defense,3,42501.0,2016,2016,1624000,541333,7000,2333,0.4%,7000,0,4000,0,0,0,0,0,2019R,Active,UDFA,2016,5-11,190.0,1993-06-03 00:00:00,Texas A&M,27,2016,0,0,,0,DeVante Harris,,,,,,,,,,,,,,,,,,,,,,,,,
2145,5208,Jets,4,WR,Offense,3,42496.0,2016,2016,1630000,543333,10000,3333,0.6%,10000,0,10000,0,0,0,0,0,2019R,Active,UDFA,2016,6-3,190.0,1993-05-09 00:00:00,Temple,4,2016,0,0,,2556462,Robby Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
2146,5080,Colts,10,34OLB,Defense,3,42494.0,2016,2016,1626000,542000,6000,2000,0.4%,6000,0,6000,0,0,0,0,0,2019R,Active,UDFA,2016,-,0.0,1993-02-04 00:00:00,Tennessee,10,2016,0,0,,2556405,Curt Maggitt,,,,,,,,,,,,,,,,,,,,,,,,,
2147,5586,Bears,21,QB,Offense,4,,2017,2017,29028894,7257224,0,0,0.0%,0,0,19251924,0,0,0,0,0,2021,Active,Drafted,2017,6-2,222.0,1994-08-20 00:00:00,North Carolina,21,2017,1,2,,2558008,Mitchell Trubisky,,,,,,,,,,,,,,,,,,,,,,,,,
2148,5587,49ers,31,43DE,Defense,4,,2017,2017,28150940,7037735,0,0,0.0%,0,0,18613412,0,0,0,0,0,2021,Active,Drafted,2017,6-3,273.0,1995-12-20 00:00:00,Stanford,31,2017,1,3,,2558018,Solomon Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
2149,5588,Jaguars,11,RB,Offense,4,42872.0,2017,2017,27150882,6787721,27150882,6787721,100.0%,27150882,0,17886096,0,0,0,0,0,2021,Active,Drafted,2017,6-0,240.0,1995-01-18 00:00:00,LSU,11,2017,1,4,"Leonard Fournette signed a 4 year contract worth $27,150,882 with the Jaguars on May 17, 2017. Fournette received a guarantee worth $27,150,882 including a $17,886,096 signing bonus.",2557973,Leonard Fournette,,,,,,,,,,,,,,,,,,,,,,,,,
2150,5589,Titans,12,WR,Offense,4,,2017,2017,25391648,6347912,0,0,0.0%,0,0,16606652,0,0,0,0,0,2021,Active,Drafted,2017,6-3,209.0,1995-01-11 00:00:00,Western Michigan,12,2017,1,5,,2557848,Corey Davis,,,,,,,,,,,,,,,,,,,,,,,,,
2151,5590,Jets,4,S,Defense,4,,2017,2017,22256084,5564021,0,0,0.0%,0,0,14326244,0,0,0,0,0,2021,Active,Drafted,2017,6-0,214.0,1995-10-17 00:00:00,LSU,4,2017,1,6,,2557979,Jamal Adams,,,,,,,,,,,,,,,,,,,,,,,,,
2152,5591,Chargers,15,WR,Offense,4,42866.0,2017,2017,19750056,4937514,19750056,4937514,100.0%,19750056,0,12503676,0,4846380,0,0,0,2021,Active,Drafted,2017,6-4,218.0,1994-10-04 00:00:00,Clemson,15,2017,1,7,"Mike Williams signed a 4 year contract worth $19,750,056 with the Chargers on May 11, 2017. Williams received a guarantee worth $19,750,056 including a $12,503,676 signing bonus.",2558846,Mike Williams,2011.0,2227.0,Mike Williams,WR,55.5,89,60,60,55,60,69.1,60,60,60,47.9,0.0,273.0,2.0,0.0,184.0,0.0,0.0,0.0,459.0,12.0
2153,5593,Bengals,7,WR,Offense,4,42862.0,2017,2017,17115864,4278966,17115864,4278966,100.0%,17115864,0,10587900,0,0,0,0,0,2021,Active,Drafted,2017,5-11,188.0,1995-11-27 00:00:00,Washington,7,2017,1,9,"John Ross signed a 4 year contract worth $17,115,864 with the Bengals on May 7, 2017. Ross received a guarantee worth $17,115,864 including a $10,587,900 signing bonus.",2558010,John Ross,,,,,,,,,,,,,,,,,,,,,,,,,
2154,5594,Chiefs,14,QB,Offense,4,,2017,2017,16423942,4105986,0,0,0.0%,0,0,10084684,0,0,0,0,0,2021,Active,Drafted,2017,6-2,225.0,1995-09-17 00:00:00,Texas Tech,14,2017,1,10,,2558125,Patrick Mahomes,,,,,,,,,,,,,,,,,,,,,,,,,
2155,5595,Saints,27,CB,Defense,4,42888.0,2017,2017,15359736,3839934,15359736,3839934,100.0%,15359736,0,9310716,0,2318150,0,0,0,2021,Active,Drafted,2017,6-0,193.0,1996-05-20 00:00:00,Ohio State,27,2017,1,11,"Marshon Lattimore signed a 4 year contract worth $15,359,736 with the Saints on June 2, 2017. Lattimore received a guarantee worth $15,359,736 including a $9,310,716 signing bonus. Lattimore has guaranteed roster bonus paid out in training camp in the final three years of the contract. If using this information please cite OTC as your source and link back to this page.",2558061,Marshon Lattimore,,,,,,,,,,,,,,,,,,,,,,,,,
2156,5597,Cardinals,29,ILB,Defense,4,42894.0,2017,2017,13478172,3369543,13478172,3369543,100.0%,13478172,0,7942308,0,325000,0,0,0,2021,Active,Drafted,2017,6-1,237.0,1994-09-22 00:00:00,Temple,29,2017,1,13,"Haason Reddick signed a 4 year contract worth $13,478,172 with the Cardinals on June 8, 2017. Reddick received a guarantee worth $13,478,172 including a $7,942,308 signing bonus. If using this information please cite OTC as your source and link back to this page.",2557887,Haason Reddick,,,,,,,,,,,,,,,,,,,,,,,,,
